,aphiaid,latitude,longitude,parameter,parameter_value
19515,149630,51.5674738,2.25445033,WaterAbund (#/ml),0.007045410876
19516,149630,51.5674738,2.25445033,WaterAbund (#/ml),0.007045410876
19517,149630,51.5674738,2.25445033,WaterAbund (#/ml),0.007045410876
19518,148953,51.27082298,2.911541,WaterAbund (#/ml),0.000749713502
19519,148953,51.27082298,2.911541,WaterAbund (#/ml),0.000749713502
19520,148953,51.27082298,2.911541,WaterAbund (#/ml),0.000749713502
19521,148969,51.47221392,3.05929683,WaterAbund (#/ml),0.003335168389
19522,148969,51.47221392,3.05929683,WaterAbund (#/ml),0.003335168389
19523,148969,51.47221392,3.05929683,WaterAbund (#/ml),0.003335168389
19524,149120,51.1843798,2.7054983,WaterAbund (#/ml),0.001969828789
19525,149120,51.1843798,2.7054983,WaterAbund (#/ml),0.001969828789
19526,149120,51.1843798,2.7054983,WaterAbund (#/ml),0.001969828789
19527,345513,51.3334402,2.4999195,WaterAbund (#/ml),0.01267930328
19528,345513,51.3334402,2.4999195,WaterAbund (#/ml),0.01267930328
19529,345513,51.3334402,2.4999195,WaterAbund (#/ml),0.01267930328
19530,1080,51.58022423,2.7912175,WaterAbund (#/ml),0.003244951112
19531,1080,51.58022423,2.7912175,WaterAbund (#/ml),0.003244951112
19532,1080,51.58022423,2.7912175,WaterAbund (#/ml),0.003244951112
19533,149280,51.271182,2.9063232,WaterAbund (#/ml),0.00142648332
19534,149280,51.271182,2.9063232,WaterAbund (#/ml),0.00142648332
19535,149280,51.271182,2.9063232,WaterAbund (#/ml),0.00142648332
19536,109553,51.27140235,2.90471133,WaterAbund (#/ml),0.008707583514
19537,109553,51.27140235,2.90471133,WaterAbund (#/ml),0.008707583514
19538,109553,51.27140235,2.90471133,WaterAbund (#/ml),0.008707583514
19539,149023,51.3334394,2.499226,WaterAbund (#/ml),0.0352562563
19540,149023,51.3334394,2.499226,WaterAbund (#/ml),0.0352562563
19541,149023,51.3334394,2.499226,WaterAbund (#/ml),0.0352562563
19542,148953,51.43377373,2.80848467,WaterAbund (#/ml),0.001301452365
19543,148953,51.43377373,2.80848467,WaterAbund (#/ml),0.001301452365
19544,148953,51.43377373,2.80848467,WaterAbund (#/ml),0.001301452365
19545,148947,51.43301602,2.809762,WaterAbund (#/ml),0.03742089017
19546,148947,51.43301602,2.809762,WaterAbund (#/ml),0.03742089017
19547,148947,51.43301602,2.809762,WaterAbund (#/ml),0.03742089017
19548,148985,51.30868545,2.84981367,WaterAbund (#/ml),0.5454619073
19549,148985,51.30868545,2.84981367,WaterAbund (#/ml),0.5454619073
19550,148985,51.30868545,2.84981367,WaterAbund (#/ml),0.5454619073
19551,149322,51.440598,3.13937617,WaterAbund (#/ml),0.002709586517
19552,149322,51.440598,3.13937617,WaterAbund (#/ml),0.002709586517
19553,149322,51.440598,3.13937617,WaterAbund (#/ml),0.002709586517
19554,1080,51.26918177,2.9048635,WaterAbund (#/ml),0.01374668862
19555,1080,51.26918177,2.9048635,WaterAbund (#/ml),0.01374668862
19556,1080,51.26918177,2.9048635,WaterAbund (#/ml),0.01374668862
19557,157440,51.1477774,1.508531,WaterAbund (#/ml),0.06362599241
19558,157440,51.1477774,1.508531,WaterAbund (#/ml),0.06362599241
19559,157440,51.1477774,1.508531,WaterAbund (#/ml),0.06362599241
19560,149042,51.33386535,2.50086867,WaterAbund (#/ml),0.0010726924
19561,149042,51.33386535,2.50086867,WaterAbund (#/ml),0.0010726924
19562,149042,51.33386535,2.50086867,WaterAbund (#/ml),0.0010726924
19563,109553,51.37645713,3.22003433,WaterAbund (#/ml),0.009222787972
19564,109553,51.37645713,3.22003433,WaterAbund (#/ml),0.009222787972
19565,109553,51.37645713,3.22003433,WaterAbund (#/ml),0.009222787972
19566,148971,51.4796836,2.44779,WaterAbund (#/ml),0.014793625715
19567,148971,51.4796836,2.44779,WaterAbund (#/ml),0.014793625715
19568,148971,51.4796836,2.44779,WaterAbund (#/ml),0.014793625715
19569,1066,51.4714637,3.0580078,WaterAbund (#/ml),0.009698558322
19570,1066,51.4714637,3.0580078,WaterAbund (#/ml),0.009698558322
19571,1066,51.4714637,3.0580078,WaterAbund (#/ml),0.009698558322
19572,148899,51.2754848,2.6119947,WaterAbund (#/ml),0.042184683738
19573,148899,51.2754848,2.6119947,WaterAbund (#/ml),0.042184683738
19574,148899,51.2754848,2.6119947,WaterAbund (#/ml),0.042184683738
19575,109553,51.4415748,3.1391993,WaterAbund (#/ml),0.01545250583
19576,109553,51.4415748,3.1391993,WaterAbund (#/ml),0.01545250583
19577,109553,51.4415748,3.1391993,WaterAbund (#/ml),0.01545250583
19578,447730,51.4547073,2.3509425,WaterAbund (#/ml),0.006836744701
19579,447730,51.4547073,2.3509425,WaterAbund (#/ml),0.006836744701
19580,447730,51.4547073,2.3509425,WaterAbund (#/ml),0.006836744701
19581,149151,51.62718605,3.2483435,WaterAbund (#/ml),0.01006848785
19582,149151,51.62718605,3.2483435,WaterAbund (#/ml),0.01006848785
19583,149151,51.62718605,3.2483435,WaterAbund (#/ml),0.01006848785
19584,115088,51.7995765,2.55458883,WaterAbund (#/ml),0.002518891688
19585,115088,51.7995765,2.55458883,WaterAbund (#/ml),0.002518891688
19586,115088,51.7995765,2.55458883,WaterAbund (#/ml),0.002518891688
19587,146203,51.37645713,3.22003433,WaterAbund (#/ml),0.01152848496
19588,146203,51.37645713,3.22003433,WaterAbund (#/ml),0.01152848496
19589,146203,51.37645713,3.22003433,WaterAbund (#/ml),0.01152848496
19590,148899,51.27078512,2.9032165,WaterAbund (#/ml),11.270912663351
19591,148899,51.27078512,2.9032165,WaterAbund (#/ml),11.270912663351
19592,148899,51.27078512,2.9032165,WaterAbund (#/ml),11.270912663351
19593,149069,51.4818867,2.451201,WaterAbund (#/ml),5.216510794
19594,149069,51.4818867,2.451201,WaterAbund (#/ml),5.216510794
19595,149069,51.4818867,2.451201,WaterAbund (#/ml),5.216510794
19596,149112,51.2703042,2.90479,WaterAbund (#/ml),0.01291268432
19597,149112,51.2703042,2.90479,WaterAbund (#/ml),0.01291268432
19598,149112,51.2703042,2.90479,WaterAbund (#/ml),0.01291268432
19599,149068,51.3328848,2.5025373,WaterAbund (#/ml),0.07696985722
19600,149068,51.3328848,2.5025373,WaterAbund (#/ml),0.07696985722
19601,149068,51.3328848,2.5025373,WaterAbund (#/ml),0.07696985722
19602,162969,51.30850578,2.849973,WaterAbund (#/ml),0.1219298095
19603,162969,51.30850578,2.849973,WaterAbund (#/ml),0.1219298095
19604,162969,51.30850578,2.849973,WaterAbund (#/ml),0.1219298095
19605,148971,51.44021055,3.14109683,WaterAbund (#/ml),0.3969900752
19606,148971,51.44021055,3.14109683,WaterAbund (#/ml),0.3969900752
19607,148971,51.44021055,3.14109683,WaterAbund (#/ml),0.3969900752
19608,105,51.33354275,2.4996965,WaterAbund (#/ml),0.006019884832
19609,105,51.33354275,2.4996965,WaterAbund (#/ml),0.006019884832
19610,105,51.33354275,2.4996965,WaterAbund (#/ml),0.006019884832
19611,163292,51.47040303,3.057683,WaterAbund (#/ml),0.02591178528
19612,163292,51.47040303,3.057683,WaterAbund (#/ml),0.02591178528
19613,163292,51.47040303,3.057683,WaterAbund (#/ml),0.02591178528
19614,148985,51.44016315,3.1380915,WaterAbund (#/ml),0.4813192302
19615,148985,51.44016315,3.1380915,WaterAbund (#/ml),0.4813192302
19616,148985,51.44016315,3.1380915,WaterAbund (#/ml),0.4813192302
19617,149271,51.18388147,2.702134,WaterAbund (#/ml),0.000581259348
19618,149271,51.18388147,2.702134,WaterAbund (#/ml),0.000581259348
19619,149271,51.18388147,2.702134,WaterAbund (#/ml),0.000581259348
19620,149151,51.46728008,1.313799,WaterAbund (#/ml),0.01420040541
19621,149151,51.46728008,1.313799,WaterAbund (#/ml),0.01420040541
19622,149151,51.46728008,1.313799,WaterAbund (#/ml),0.01420040541
19623,146203,51.3106384,2.8523943,WaterAbund (#/ml),0.003221333632
19624,146203,51.3106384,2.8523943,WaterAbund (#/ml),0.003221333632
19625,146203,51.3106384,2.8523943,WaterAbund (#/ml),0.003221333632
19626,148899,51.3914157,3.2472905,WaterAbund (#/ml),0.111997385961
19627,148899,51.3914157,3.2472905,WaterAbund (#/ml),0.111997385961
19628,148899,51.3914157,3.2472905,WaterAbund (#/ml),0.111997385961
19629,110217,51.4341325,2.8069902,WaterAbund (#/ml),0.0012828459
19630,110217,51.4341325,2.8069902,WaterAbund (#/ml),0.0012828459
19631,110217,51.4341325,2.8069902,WaterAbund (#/ml),0.0012828459
19632,149054,51.376586,3.2208308,WaterAbund (#/ml),0.05159125465
19633,149054,51.376586,3.2208308,WaterAbund (#/ml),0.05159125465
19634,149054,51.376586,3.2208308,WaterAbund (#/ml),0.05159125465
19635,149054,51.4721687,3.059695,WaterAbund (#/ml),0.02832153269
19636,149054,51.4721687,3.059695,WaterAbund (#/ml),0.02832153269
19637,149054,51.4721687,3.059695,WaterAbund (#/ml),0.02832153269
19638,146203,51.3358656,2.50442417,WaterAbund (#/ml),0.060228452749
19639,146203,51.3358656,2.50442417,WaterAbund (#/ml),0.060228452749
19640,146203,51.3358656,2.50442417,WaterAbund (#/ml),0.060228452749
19641,149112,51.57985502,2.78856433,WaterAbund (#/ml),0.06213753107
19642,149112,51.57985502,2.78856433,WaterAbund (#/ml),0.06213753107
19643,149112,51.57985502,2.78856433,WaterAbund (#/ml),0.06213753107
19644,162969,51.33518903,2.496774,WaterAbund (#/ml),0.01462203421
19645,162969,51.33518903,2.496774,WaterAbund (#/ml),0.01462203421
19646,162969,51.33518903,2.496774,WaterAbund (#/ml),0.01462203421
19647,162681,51.33634887,2.86920983,WaterAbund (#/ml),0.008374480347
19648,162681,51.33634887,2.86920983,WaterAbund (#/ml),0.008374480347
19649,162681,51.33634887,2.86920983,WaterAbund (#/ml),0.008374480347
19650,1322468,51.54832185,0.99165567,WaterAbund (#/ml),0.001424290419
19651,1322468,51.54832185,0.99165567,WaterAbund (#/ml),0.001424290419
19652,1322468,51.54832185,0.99165567,WaterAbund (#/ml),0.001424290419
19653,109553,51.27582182,2.60827667,WaterAbund (#/ml),0.03798849568
19654,109553,51.27582182,2.60827667,WaterAbund (#/ml),0.03798849568
19655,109553,51.27582182,2.60827667,WaterAbund (#/ml),0.03798849568
19656,149120,51.44065163,3.1379705,WaterAbund (#/ml),0.08872803689
19657,149120,51.44065163,3.1379705,WaterAbund (#/ml),0.08872803689
19658,149120,51.44065163,3.1379705,WaterAbund (#/ml),0.08872803689
19659,447730,51.47081383,3.05869367,WaterAbund (#/ml),0.3988728867
19660,447730,51.47081383,3.05869367,WaterAbund (#/ml),0.3988728867
19661,447730,51.47081383,3.05869367,WaterAbund (#/ml),0.3988728867
19662,591192,51.43432562,2.8099565,WaterAbund (#/ml),0.06077084132
19663,591192,51.43432562,2.8099565,WaterAbund (#/ml),0.06077084132
19664,591192,51.43432562,2.8099565,WaterAbund (#/ml),0.06077084132
19665,148971,51.5805833,2.7901847,WaterAbund (#/ml),0.008158281765
19666,148971,51.5805833,2.7901847,WaterAbund (#/ml),0.008158281765
19667,148971,51.5805833,2.7901847,WaterAbund (#/ml),0.008158281765
19668,149168,51.4497684,3.1224937,WaterAbund (#/ml),0.009840566287
19669,149168,51.4497684,3.1224937,WaterAbund (#/ml),0.009840566287
19670,149168,51.4497684,3.1224937,WaterAbund (#/ml),0.009840566287
19671,149149,51.30918193,2.85386233,WaterAbund (#/ml),0.008422594525
19672,149149,51.30918193,2.85386233,WaterAbund (#/ml),0.008422594525
19673,149149,51.30918193,2.85386233,WaterAbund (#/ml),0.008422594525
19674,148992,51.56945663,2.255533,WaterAbund (#/ml),0.004526748971
19675,148992,51.56945663,2.255533,WaterAbund (#/ml),0.004526748971
19676,148992,51.56945663,2.255533,WaterAbund (#/ml),0.004526748971
19677,148899,51.43934107,2.81323533,WaterAbund (#/ml),2.47874636816
19678,148899,51.43934107,2.81323533,WaterAbund (#/ml),2.47874636816
19679,148899,51.43934107,2.81323533,WaterAbund (#/ml),2.47874636816
19680,163067,51.27622432,2.611055,WaterAbund (#/ml),0.008095440988
19681,163067,51.27622432,2.611055,WaterAbund (#/ml),0.008095440988
19682,163067,51.27622432,2.611055,WaterAbund (#/ml),0.008095440988
19683,149322,51.27056398,2.90415933,WaterAbund (#/ml),1.050345045
19684,149322,51.27056398,2.90415933,WaterAbund (#/ml),1.050345045
19685,149322,51.27056398,2.90415933,WaterAbund (#/ml),1.050345045
19686,109393,51.43912098,3.13471733,WaterAbund (#/ml),0.03245280957
19687,109393,51.43912098,3.13471733,WaterAbund (#/ml),0.03245280957
19688,109393,51.43912098,3.13471733,WaterAbund (#/ml),0.03245280957
19689,146203,51.47041817,3.06031933,WaterAbund (#/ml),0.00178200692
19690,146203,51.47041817,3.06031933,WaterAbund (#/ml),0.00178200692
19691,146203,51.47041817,3.06031933,WaterAbund (#/ml),0.00178200692
19692,345513,51.5812985,2.7899038,WaterAbund (#/ml),0.0169258696
19693,345513,51.5812985,2.7899038,WaterAbund (#/ml),0.0169258696
19694,345513,51.5812985,2.7899038,WaterAbund (#/ml),0.0169258696
19695,148953,51.18411227,2.70506283,WaterAbund (#/ml),0.01605362594
19696,148953,51.18411227,2.70506283,WaterAbund (#/ml),0.01605362594
19697,148953,51.18411227,2.70506283,WaterAbund (#/ml),0.01605362594
19698,146203,51.2705407,2.905777,WaterAbund (#/ml),0.02134950202
19699,146203,51.2705407,2.905777,WaterAbund (#/ml),0.02134950202
19700,146203,51.2705407,2.905777,WaterAbund (#/ml),0.02134950202
19701,149280,51.18348752,2.70119567,WaterAbund (#/ml),0.02305610853
19702,149280,51.18348752,2.70119567,WaterAbund (#/ml),0.02305610853
19703,149280,51.18348752,2.70119567,WaterAbund (#/ml),0.02305610853
19704,109553,51.18416093,2.699877,WaterAbund (#/ml),0.003095539609
19705,109553,51.18416093,2.699877,WaterAbund (#/ml),0.003095539609
19706,109553,51.18416093,2.699877,WaterAbund (#/ml),0.003095539609
19707,148899,51.33401678,2.49689583,WaterAbund (#/ml),0.63932365244
19708,148899,51.33401678,2.49689583,WaterAbund (#/ml),0.63932365244
19709,148899,51.33401678,2.49689583,WaterAbund (#/ml),0.63932365244
19710,840626,51.47218152,3.057539,WaterAbund (#/ml),0.08424861093
19711,840626,51.47218152,3.057539,WaterAbund (#/ml),0.08424861093
19712,840626,51.47218152,3.057539,WaterAbund (#/ml),0.08424861093
19713,1080,51.33242943,2.49756683,WaterAbund (#/ml),0.001459983976
19714,1080,51.33242943,2.49756683,WaterAbund (#/ml),0.001459983976
19715,1080,51.33242943,2.49756683,WaterAbund (#/ml),0.001459983976
19716,148947,51.3771813,3.2172245,WaterAbund (#/ml),0.004006570776
19717,148947,51.3771813,3.2172245,WaterAbund (#/ml),0.004006570776
19718,148947,51.3771813,3.2172245,WaterAbund (#/ml),0.004006570776
19719,109553,51.37797218,3.22182567,WaterAbund (#/ml),0.02678149451
19720,109553,51.37797218,3.22182567,WaterAbund (#/ml),0.02678149451
19721,109553,51.37797218,3.22182567,WaterAbund (#/ml),0.02678149451
19722,149271,51.18385598,2.69841017,WaterAbund (#/ml),0.000627915321
19723,149271,51.18385598,2.69841017,WaterAbund (#/ml),0.000627915321
19724,149271,51.18385598,2.69841017,WaterAbund (#/ml),0.000627915321
19725,157440,51.44075392,3.13938683,WaterAbund (#/ml),0.01767849251
19726,157440,51.44075392,3.13938683,WaterAbund (#/ml),0.01767849251
19727,157440,51.44075392,3.13938683,WaterAbund (#/ml),0.01767849251
19728,162969,51.54832185,0.99165567,WaterAbund (#/ml),0.002848580837
19729,162969,51.54832185,0.99165567,WaterAbund (#/ml),0.002848580837
19730,162969,51.54832185,0.99165567,WaterAbund (#/ml),0.002848580837
19731,148971,51.27542283,2.61177267,WaterAbund (#/ml),0.01417708468
19732,148971,51.27542283,2.61177267,WaterAbund (#/ml),0.01417708468
19733,148971,51.27542283,2.61177267,WaterAbund (#/ml),0.01417708468
19734,836581,51.1885285,2.185551,WaterAbund (#/ml),0.005527294072
19735,836581,51.1885285,2.185551,WaterAbund (#/ml),0.005527294072
19736,836581,51.1885285,2.185551,WaterAbund (#/ml),0.005527294072
19737,1066,51.6836662,2.4166323,WaterAbund (#/ml),0.016710192565
19738,1066,51.6836662,2.4166323,WaterAbund (#/ml),0.016710192565
19739,1066,51.6836662,2.4166323,WaterAbund (#/ml),0.016710192565
19740,149069,51.5679708,2.2542977,WaterAbund (#/ml),0.003509341998
19741,149069,51.5679708,2.2542977,WaterAbund (#/ml),0.003509341998
19742,149069,51.5679708,2.2542977,WaterAbund (#/ml),0.003509341998
19743,840626,51.33437085,2.49815217,WaterAbund (#/ml),0.1003399817
19744,840626,51.33437085,2.49815217,WaterAbund (#/ml),0.1003399817
19745,840626,51.33437085,2.49815217,WaterAbund (#/ml),0.1003399817
19746,149023,51.57900055,2.7897825,WaterAbund (#/ml),0.01357712383
19747,149023,51.57900055,2.7897825,WaterAbund (#/ml),0.01357712383
19748,149023,51.57900055,2.7897825,WaterAbund (#/ml),0.01357712383
19749,148899,51.33467017,2.50105717,WaterAbund (#/ml),3.02926798054
19750,148899,51.33467017,2.50105717,WaterAbund (#/ml),3.02926798054
19751,148899,51.33467017,2.50105717,WaterAbund (#/ml),3.02926798054
19752,149271,51.5865657,3.01364783,WaterAbund (#/ml),0.003586333508
19753,149271,51.5865657,3.01364783,WaterAbund (#/ml),0.003586333508
19754,149271,51.5865657,3.01364783,WaterAbund (#/ml),0.003586333508
19755,149118,51.27300602,2.90759783,WaterAbund (#/ml),0.006749698674
19756,149118,51.27300602,2.90759783,WaterAbund (#/ml),0.006749698674
19757,149118,51.27300602,2.90759783,WaterAbund (#/ml),0.006749698674
19758,149118,51.37672635,3.220521,WaterAbund (#/ml),0.005250336022
19759,149118,51.37672635,3.220521,WaterAbund (#/ml),0.005250336022
19760,149118,51.37672635,3.220521,WaterAbund (#/ml),0.005250336022
19761,148947,51.3081258,2.85266217,WaterAbund (#/ml),0.01579904286
19762,148947,51.3081258,2.85266217,WaterAbund (#/ml),0.01579904286
19763,148947,51.3081258,2.85266217,WaterAbund (#/ml),0.01579904286
19764,148953,51.43382908,2.807637,WaterAbund (#/ml),0.001473682007
19765,148953,51.43382908,2.807637,WaterAbund (#/ml),0.001473682007
19766,148953,51.43382908,2.807637,WaterAbund (#/ml),0.001473682007
19767,149149,51.27119635,2.9059385,WaterAbund (#/ml),0.008174386921
19768,149149,51.27119635,2.9059385,WaterAbund (#/ml),0.008174386921
19769,149149,51.27119635,2.9059385,WaterAbund (#/ml),0.008174386921
19770,1080,51.47168782,3.05768967,WaterAbund (#/ml),0.01120364492
19771,1080,51.47168782,3.05768967,WaterAbund (#/ml),0.01120364492
19772,1080,51.47168782,3.05768967,WaterAbund (#/ml),0.01120364492
19773,149118,51.47119042,3.05894017,WaterAbund (#/ml),0.004226659978
19774,149118,51.47119042,3.05894017,WaterAbund (#/ml),0.004226659978
19775,149118,51.47119042,3.05894017,WaterAbund (#/ml),0.004226659978
19776,148985,51.27672793,2.61322367,WaterAbund (#/ml),0.02553277792
19777,148985,51.27672793,2.61322367,WaterAbund (#/ml),0.02553277792
19778,148985,51.27672793,2.61322367,WaterAbund (#/ml),0.02553277792
19779,149069,51.27690743,2.61276867,WaterAbund (#/ml),2.339630697
19780,149069,51.27690743,2.61276867,WaterAbund (#/ml),2.339630697
19781,149069,51.27690743,2.61276867,WaterAbund (#/ml),2.339630697
19782,109553,51.32986163,2.49807483,WaterAbund (#/ml),0.2883286156
19783,109553,51.32986163,2.49807483,WaterAbund (#/ml),0.2883286156
19784,109553,51.32986163,2.49807483,WaterAbund (#/ml),0.2883286156
19785,149068,51.7995968,2.5532195,WaterAbund (#/ml),0.001102329222
19786,149068,51.7995968,2.5532195,WaterAbund (#/ml),0.001102329222
19787,149068,51.7995968,2.5532195,WaterAbund (#/ml),0.001102329222
19788,149069,51.43412622,2.806923,WaterAbund (#/ml),0.08331003704
19789,149069,51.43412622,2.806923,WaterAbund (#/ml),0.08331003704
19790,149069,51.43412622,2.806923,WaterAbund (#/ml),0.08331003704
19791,157440,51.27751492,2.6123455,WaterAbund (#/ml),0.04275192143
19792,157440,51.27751492,2.6123455,WaterAbund (#/ml),0.04275192143
19793,157440,51.27751492,2.6123455,WaterAbund (#/ml),0.04275192143
19794,732976,51.43084223,3.49802933,WaterAbund (#/ml),0.04055842548
19795,732976,51.43084223,3.49802933,WaterAbund (#/ml),0.04055842548
19796,732976,51.43084223,3.49802933,WaterAbund (#/ml),0.04055842548
19797,148985,51.27184208,2.903616,WaterAbund (#/ml),0.024899736729
19798,148985,51.27184208,2.903616,WaterAbund (#/ml),0.024899736729
19799,148985,51.27184208,2.903616,WaterAbund (#/ml),0.024899736729
19800,591192,51.7995968,2.5532195,WaterAbund (#/ml),0.000551164611
19801,591192,51.7995968,2.5532195,WaterAbund (#/ml),0.000551164611
19802,591192,51.7995968,2.5532195,WaterAbund (#/ml),0.000551164611
19803,591199,51.4548522,2.35089867,WaterAbund (#/ml),0.000518745831
19804,591199,51.4548522,2.35089867,WaterAbund (#/ml),0.000518745831
19805,591199,51.4548522,2.35089867,WaterAbund (#/ml),0.000518745831
19806,148904,51.27672793,2.61322367,WaterAbund (#/ml),0.00392811968
19807,148904,51.27672793,2.61322367,WaterAbund (#/ml),0.00392811968
19808,148904,51.27672793,2.61322367,WaterAbund (#/ml),0.00392811968
19809,11,52.004981,3.6493405,WaterAbund (#/ml),0.000980987221
19810,11,52.004981,3.6493405,WaterAbund (#/ml),0.000980987221
19811,11,52.004981,3.6493405,WaterAbund (#/ml),0.000980987221
19812,105,51.270662,2.9041988,WaterAbund (#/ml),0.004541910833
19813,105,51.270662,2.9041988,WaterAbund (#/ml),0.004541910833
19814,105,51.270662,2.9041988,WaterAbund (#/ml),0.004541910833
19815,494057,51.185708,2.7048782,WaterAbund (#/ml),0.003247385854
19816,494057,51.185708,2.7048782,WaterAbund (#/ml),0.003247385854
19817,494057,51.185708,2.7048782,WaterAbund (#/ml),0.003247385854
19818,105,51.2765225,2.6154243,WaterAbund (#/ml),0.000434309003
19819,105,51.2765225,2.6154243,WaterAbund (#/ml),0.000434309003
19820,105,51.2765225,2.6154243,WaterAbund (#/ml),0.000434309003
19821,51,51.47023372,3.05340133,WaterAbund (#/ml),0.01046002775
19822,51,51.47023372,3.05340133,WaterAbund (#/ml),0.01046002775
19823,51,51.47023372,3.05340133,WaterAbund (#/ml),0.01046002775
19824,157440,51.33452073,2.49810483,WaterAbund (#/ml),0.0177314434
19825,157440,51.33452073,2.49810483,WaterAbund (#/ml),0.0177314434
19826,157440,51.33452073,2.49810483,WaterAbund (#/ml),0.0177314434
19827,115088,51.44023525,3.13656233,WaterAbund (#/ml),0.009955171561
19828,115088,51.44023525,3.13656233,WaterAbund (#/ml),0.009955171561
19829,115088,51.44023525,3.13656233,WaterAbund (#/ml),0.009955171561
19830,149271,51.47142168,3.05753817,WaterAbund (#/ml),0.004608484549
19831,149271,51.47142168,3.05753817,WaterAbund (#/ml),0.004608484549
19832,149271,51.47142168,3.05753817,WaterAbund (#/ml),0.004608484549
19833,1322472,51.47149565,3.05758017,WaterAbund (#/ml),0.001531980084
19834,1322472,51.47149565,3.05758017,WaterAbund (#/ml),0.001531980084
19835,1322472,51.47149565,3.05758017,WaterAbund (#/ml),0.001531980084
19836,148969,51.18630227,2.70090733,WaterAbund (#/ml),0.1374741201
19837,148969,51.18630227,2.70090733,WaterAbund (#/ml),0.1374741201
19838,148969,51.18630227,2.70090733,WaterAbund (#/ml),0.1374741201
19839,840626,51.37635993,3.22136117,WaterAbund (#/ml),0.2072837811
19840,840626,51.37635993,3.22136117,WaterAbund (#/ml),0.2072837811
19841,840626,51.37635993,3.22136117,WaterAbund (#/ml),0.2072837811
19842,148985,51.917805,3.0151117,WaterAbund (#/ml),0.001099309698
19843,148985,51.917805,3.0151117,WaterAbund (#/ml),0.001099309698
19844,148985,51.917805,3.0151117,WaterAbund (#/ml),0.001099309698
19845,149655,51.4716322,3.0585472,WaterAbund (#/ml),0.02134421982
19846,149655,51.4716322,3.0585472,WaterAbund (#/ml),0.02134421982
19847,149655,51.4716322,3.0585472,WaterAbund (#/ml),0.02134421982
19848,447730,51.271133422852,2.9046225547791,WaterAbund (#/ml),0.02857752046
19849,447730,51.271133422852,2.9046225547791,WaterAbund (#/ml),0.02857752046
19850,447730,51.271133422852,2.9046225547791,WaterAbund (#/ml),0.02857752046
19851,149630,51.4717582,3.052401,WaterAbund (#/ml),0.02750816954
19852,149630,51.4717582,3.052401,WaterAbund (#/ml),0.02750816954
19853,149630,51.4717582,3.052401,WaterAbund (#/ml),0.02750816954
19854,591199,51.47221392,3.05929683,WaterAbund (#/ml),0.01278481216
19855,591199,51.47221392,3.05929683,WaterAbund (#/ml),0.01278481216
19856,591199,51.47221392,3.05929683,WaterAbund (#/ml),0.01278481216
19857,148971,51.30765925,2.84703483,WaterAbund (#/ml),0.006351510752
19858,148971,51.30765925,2.84703483,WaterAbund (#/ml),0.006351510752
19859,148971,51.30765925,2.84703483,WaterAbund (#/ml),0.006351510752
19860,148992,51.37672248,3.22204117,WaterAbund (#/ml),0.007569558101
19861,148992,51.37672248,3.22204117,WaterAbund (#/ml),0.007569558101
19862,148992,51.37672248,3.22204117,WaterAbund (#/ml),0.007569558101
19863,146203,51.27055208,2.902952,WaterAbund (#/ml),0.028424792733
19864,146203,51.27055208,2.902952,WaterAbund (#/ml),0.028424792733
19865,146203,51.27055208,2.902952,WaterAbund (#/ml),0.028424792733
19866,148949,51.4418295,3.14463967,WaterAbund (#/ml),0.004982767928
19867,148949,51.4418295,3.14463967,WaterAbund (#/ml),0.004982767928
19868,148949,51.4418295,3.14463967,WaterAbund (#/ml),0.004982767928
19869,109553,51.18518287,2.7010365,WaterAbund (#/ml),0.005194889527
19870,109553,51.18518287,2.7010365,WaterAbund (#/ml),0.005194889527
19871,109553,51.18518287,2.7010365,WaterAbund (#/ml),0.005194889527
19872,149068,51.4366902,3.136817,WaterAbund (#/ml),0.02581687307
19873,149068,51.4366902,3.136817,WaterAbund (#/ml),0.02581687307
19874,149068,51.4366902,3.136817,WaterAbund (#/ml),0.02581687307
19875,162969,51.47187292,3.05641133,WaterAbund (#/ml),0.02303025112
19876,162969,51.47187292,3.05641133,WaterAbund (#/ml),0.02303025112
19877,162969,51.47187292,3.05641133,WaterAbund (#/ml),0.02303025112
19878,447730,51.43988633,3.14145667,WaterAbund (#/ml),0.2614652513
19879,447730,51.43988633,3.14145667,WaterAbund (#/ml),0.2614652513
19880,447730,51.43988633,3.14145667,WaterAbund (#/ml),0.2614652513
19881,149069,51.68298405,2.41925533,WaterAbund (#/ml),0.00362673726
19882,149069,51.68298405,2.41925533,WaterAbund (#/ml),0.00362673726
19883,149069,51.68298405,2.41925533,WaterAbund (#/ml),0.00362673726
19884,494057,51.37697943,3.2208075,WaterAbund (#/ml),0.000355937688
19885,494057,51.37697943,3.2208075,WaterAbund (#/ml),0.000355937688
19886,494057,51.37697943,3.2208075,WaterAbund (#/ml),0.000355937688
19887,148969,51.27692708,2.606909,WaterAbund (#/ml),0.00961330741
19888,148969,51.27692708,2.606909,WaterAbund (#/ml),0.00961330741
19889,148969,51.27692708,2.606909,WaterAbund (#/ml),0.00961330741
19890,148899,51.1885285,2.185551,WaterAbund (#/ml),0.013265505772
19891,148899,51.1885285,2.185551,WaterAbund (#/ml),0.013265505772
19892,148899,51.1885285,2.185551,WaterAbund (#/ml),0.013265505772
19893,149054,51.52391843,2.87049683,WaterAbund (#/ml),0.01725773999
19894,149054,51.52391843,2.87049683,WaterAbund (#/ml),0.01725773999
